Course Subject,Course Number,Course Name,Course Description,See Also
FRAN,221,Correction phonétique,"
Préalable : FRAN 212 ou l’équivalent. Ce cours s’adresse à des étudiantes et des étudiants dont la langue maternelle n’est pas le français et qui souhaitent améliorer leur prononciation. Une approche systématique, qui combine des activités de perception et d’articulation allant des sons isolés à la phrase, leur permettra d’acquérir et de mettre en pratique les règles de la phonétique française (prononciation, liaison, intonation).",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,298,Étude d’un sujet particulier,"
Les préalables de ces cours, ainsi que les sujets particuliers qui y sont étudiés, sont indiqués dans le ",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,301,Langue française : niveaux d’approfondissement I et II,"
Préalable : FRAN 213 ou 215 ou l’équivalent. Ce cours d’approfondissement est destiné aux étudiantes et étudiants qui possèdent déjà une bonne connaissance du français mais qui ont besoin d’améliorer leur expression écrite et orale. Le cours est essentielle-ment axé sur la pratique de la lecture, sur la compréhension de textes et de documents audiovisuels, ainsi que sur la pratique de la grammaire et de la rédaction.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,302,Langue française : niveau d’approfondissement I,"
Préalable : FRAN 213 ou 215 ou l’équivalent. Ce cours de français, niveau d’approfondissement I, est destiné aux étudiantes et étudiants qui possèdent déjà une bonne connaissance du français mais qui ont besoin d’améliorer leur expression orale et écrite. Le cours est essentiellement axé sur la pratique de la lecture, sur la compréhension de textes et de documents audiovisuels, ainsi que sur la pratique de la grammaire et de la rédaction.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,303,Langue française : niveau d’approfondissement II,"
Préalable : FRAN 302 ou l’équivalent. Ce cours de français, niveau d’approfondissement II, est destiné aux étudiantes et étudiants qui possèdent déjà une bonne connaissance du français mais qui ont besoin d’améliorer leur expression écrite et orale. Le cours est essentiellement axé sur la pratique de la grammaire et de la rédaction.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,304,Langue française : niveau d’approfondissement III,"
Préalable : FRAN 301 ou 303. Ce cours de français, niveau d’approfondissement III, est destiné aux étudiantes et étudiants qui possèdent déjà une bonne connaissance du français, mais qui ont besoin d’approfondir leur expression écrite et orale.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,305,Communication orale,"
Préalable : FRAN 301 ou 303 ou l’équivalent. Ce cours s’adresse à des étudiantes et des étudiants non francophones qui souhaitent améliorer les aptitudes nécessaires à une communication orale efficace en français. Des présentations théoriques et des activités pratiques exploitant des situations de communication variées leur permettront d’acquérir une plus grande aisance et de mieux organiser leur discours. Des activités d’écoute basées sur des documents authentiques leur permettront d’augmenter leur capacité de compréhension en français.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,306,Communication écrite,"
Préalable : FRAN 301, 303 ou l’équivalent. Acquisition des techniques nécessaires à la rédaction. Étude des différents styles de langue écrite par opposition à ceux de la langue parlée. Pratique de l’analyse et du commentaire de texte.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,315,Correction phonétique (niveau avancé),"
Préalable : FRAN 221, 301, 303 ou l’équivalent. Ce cours s’adresse à l’étudiante ou l’étudiant qui peut s’exprimer clairement du point de vue phonétique et qui désire acquérir une performance en prononciation. Le cours est essentiellement axé sur les particularités prosodiques et phonétiques du français. Une importance est également accordée à l’intonation expressive.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,318,Le français des affaires,"
Préalable : FRAN 306 ou l’équivalent. Ce cours vise à faire acquérir des compétences nécessaires à une communication écrite et orale efficace dans des situations complexes du marché du travail. Les étudiantes et étudiants seront amenés à analyser et à rédiger divers documents administratifs (lettres, procès‑verbaux, comptes rendus) ainsi qu’à communiquer oralement avec aisance dans le milieu des affaires. L’approfondissement des notions linguistiques et l’exploitation d’un vocabulaire relatif à la langue des affaires font aussi partie des objectifs du cours.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,320,Le vocabulaire français,"
Préalable : FRAN 303 ou l’équivalent. Ce cours propose une présentation méthodique des divers aspects du vocabulaire français. Il comporte quatre parties : introduction générale et présentation des outils bibliographiques; origine et évolution des mots; procédés de création lexicale; variation sémantique. Les travaux prendront la forme d’exercices variés de vocabulaire, d’analyses de textes et de recherches lexicales.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,321,Grammaire fonctionnelle du français,"
Préalable : FRAN 304 ou 306; ou l’équivalent. Ce cours de mise à niveau s’adresse à l’étudiante ou l’étudiant qui, possédant déjà des connaissances approfondies en français, veut développer des automatismes de correction adaptés aux différents types de communication. Axé sur la compréhension et l’expression écrite et orale, il permettra à l’étudiante ou à l’étudiant d’atteindre une meilleure utilisation de la langue française.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAN,398,Étude d’un sujet particulier,"
Les préalables de ces cours, ainsi que les sujets particuliers qui y sont étudiés, sont indiqués dans le ",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Francais_langue_seconde
FRAA,415,Français avancé I,"
Préalable : FRAA 410. Ce cours est destiné à l’étudiante ou à l’étudiant qui souhaite, tant à l’écrit qu’à l’oral, développer une argumentation structurée et cohérente, mettre en œuvre des outils d’organisation, d’articulation et de cohésion du discours. Il vise à permettre à l’étudiante ou à l’étudiant d’enrichir ses connaissances grammaticales et culturelles, de s’exprimer efficacement, d’argumenter de façon claire, de comprendre un large éventail de textes et discours longs ainsi que leur signification implicite.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#fran-courses
FRAA,416,Français avancé II,"
Préalable : FRAA 415. Ce cours constitue la suite du FRAA 415, français avancé I. Il est destiné à l’étudiante ou à l’étudiant qui souhaite, tant à l’écrit qu’à l’oral, développer une argumentation structurée et cohérente, mettre en œuvre des outils d’organisation, d’articulation et de cohésion du discours. Il vise à permettre à l’étudiante ou à l’étudiant d’enrichir ses connaissances grammaticales et culturelles, de s’exprimer efficacement, d’argumenter de façon claire, de comprendre un large éventail de textes et discours longs ainsi que leur signification implicite.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#fran-courses
FTRA,200,Méthodologie de la traduction,"
Préalables : ENGL 207 et FRAN 306 ou équivalent. Ce cours a pour but d’initier l’étudiante et l’étudiant aux problèmes de la traduction. Il sera une introduction générale aux différentes approches du texte à traduire : analyse du discours, grammaire contrastive, stylistique comparée, terminologie et recherche documentaire.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,201,Traduction générale du français à l’anglais I,"
Préalable : FTRA 200. Traduction du français à l’anglais de textes généraux et analyse des problèmes liés au transfert linguistique. (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,202,Traduction générale de l’anglais au français I,"
Préalable : FTRA 200. Traduction de l’anglais au français de textes généraux et analyse des problèmes liés au transfert linguistique. (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,203,L’anglais en contact avec le français au Québec,"
Ce cours s’adresse aux étudiantes et étudiants anglophones en traduction, langue, littérature et rédaction. Il les sensibilisera aux problèmes liés au contact de l’anglais avec le français au Québec et leur permettra de corriger leurs propres erreurs de façon systématique. Le cours est axé sur la langue écrite et on travaillera uniquement sur des textes journalistiques.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,204,Le français en contact avec l’anglais au Québec,"
Ce cours s’adresse aux étudiantes et étudiants francophones en traduction, langue, littérature et rédaction. Il les sensibilisera aux problèmes liés au contact du français avec l’anglais au Québec et leur permettra de corriger leurs propres erreurs de façon systématique. Le cours est axé sur la langue écrite et on travaillera uniquement sur des textes journalistiques.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,207,Traduction générale du français à l’anglais II,"
Préalable : FTRA 200. Ce cours s’adresse aux étudiantes et étudiants anglophones et porte sur la traduction du français à l’anglais de textes généraux, et sur l’analyse des problèmes liés au transfert linguistique. (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,208,Traduction générale de l’anglais au français II,"
Préalable : FTRA 200. Ce cours s’adresse aux étudiantes et étudiants francophones et porte sur la traduction de l’anglais au français de textes généraux, et sur l’analyse des problèmes liés au transfert linguistique. (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,298,Étude d’un sujet particulier,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,299,Étude d’un sujet particulier,"
Les préalables de ces cours, ainsi que les sujets particuliers qui y sont étudiés, sont indiqués dans le ",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,301,Traduction littéraire du français à l’anglais,"
Préalable : FTRA 201. Sensibilisation aux problèmes spécifiques à la traduction littéraire. Travaux pratiques : traduction de textes de genres variés. (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,304,Traduction littéraire de l’anglais au français,"
Préalable : FTRA 202. Sensibilisation aux problèmes spécifiques à la traduction littéraire. Travaux pratiques : traduction de textes de genres variés. (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,305,Initiation à la traduction économique du français à l’anglais,"
Préalable : FTRA 207. Sensibilisation aux problèmes que pose dans le domaine de l’économie la traduction du français à l’anglais. (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,306,Initiation à la traduction économique de l’anglais au français,"
Préalable : FTRA 208. Sensibilisation aux problèmes que pose dans le domaine de l’économie la traduction de l’anglais au français. (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,310,Initiation à la recherche documentaire et terminologique,"
Préalable : FTRA 201 ou 202. Le cours fournit les outils permettant de repérer les problèmes de terminologie en traduction. Sont traités : les cheminements documentaire et terminologique (terminologie bilingue ou unilingue, langues de spécialités); la création de produits terminographiques (surtout thématiques); l’intervention linguistique et ses modalités (perspective sociolinguistique). (F/A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,398,Étude d’un sujet particulier,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,399,Étude d’un sujet particulier,"
Les préalables de ces cours, ainsi que les sujets particuliers qui y sont étudiés, sont indiqués dans le ",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,401,Traduction littéraire avancée : du français à l’anglais,"
Préalable : FTRA 301. Étude des différents principes et des différentes techniques de la traduction littéraire; aperçu de la traduction littéraire au Canada. Travaux pratiques : analyse critique et comparaison de traductions et de leur original; traduction de textes français. (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,402,Traduction littéraire avancée : de l’anglais au français,"
Préalable : FTRA 304. Étude des différents principes et des différentes techniques de la traduction littéraire; aperçu de la traduction littéraire au Canada. Travaux pratiques : analyse critique et comparaison de traductions et de leur original; traduction de textes anglais. (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,403,Traduction scientifique et technique du français à l’anglais,"
Préalable : FTRA 201. Initiation aux différents problèmes de la traduction dans les langues de spécialités scientifiques et techniques (français‑anglais). Le cours est divisé en plusieurs parties, chaque partie correspondant à un domaine spécialisé en traduction. (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,404,Traduction scientifique et technique de l’anglais au français,"
Préalable : FTRA 202. Initiation aux différents problèmes de la traduction dans les langues de spécialités scientifiques et techniques (anglais‑français). Le cours est divisé en plusieurs parties, chaque partie correspondant à un domaine spécialisé en traduction. (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,405,Traduction commerciale et juridique du français à l’anglais,"
Préalable : FTRA 201. Initiation aux différents problèmes de la traduction dans les langues de spécialités de l’administration, du commerce et du droit (français‑anglais). Le cours est divisé en plusieurs parties, chaque partie correspondant à un domaine spécialisé en traduction. (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,406,Traduction commerciale et juridique de l’anglais au français,"
Préalable : FTRA 202. Initiation aux différents problèmes de la traduction dans les langues de spécialités de l’administration, du commerce et du droit (anglais‑français). Le cours est divisé en plusieurs parties, chaque partie correspondant à un domaine spécialisé. (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,408,Adaptation publicitaire,"
Préalable : FTRA 301 ou 305, 304 ou 306. Initiation à l’adaptation de textes publicitaires. À partir d’exemples empruntés à la publicité écrite, radiophonique ou télévisée, les étudiantes et étudiants seront amenés à se familiariser avec les problèmes linguistiques, affectifs et sociaux soulevés par le travail d’adaptation. (F/A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,409,Révision et correction en traduction,"
Préalable : FTRA 301 ou 305. Ce cours abordera les différentes méthodes de révision et de correction de textes rédigés ou traduits en anglais; il sensibilisera les étudiantes et étudiants aux aspects humains et techniques du métier de réviseure et réviseur; on touchera aussi aux problèmes de l’évaluation de la qualité des traductions. (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,410,Révision et correction en traduction,"
Préalable : FTRA 304 ou 306. Ce cours abordera les différentes méthodes de révision et de correction de textes rédigés ou traduits en français; il sensibilisera les étudiantes et étudiants aux aspects humains et techniques du métier de réviseure et réviseur; on touchera aussi aux problèmes de l’évaluation de la qualité des traductions. (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,411,Terminologie et mondialisation,"
Préalable : FTRA 310. Le cours porte sur certains points fins en terminologie et en terminographie modernes : synonymie, marques sociolinguistiques, néonymie, normalisation et internationalisation. Il traite spécifiquement du rôle de la terminologie dans la gestion de l’information unilingue et multilingue dans les entreprises et dans les organismes nationaux et internationaux. L’aspect pratique prend, entre autres, la forme de rédaction de rapports de recherche et l’utilisation d’outils terminotiques. (F/A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,412,Théories de la traduction,"
Préalable : FTRA 301 ou 304 ou 305 ou 306. Ce cours est une initiation aux différentes théories actuelles de la traduction. Est examiné l’apport de secteurs disciplinaires clés tels que la linguistique, la sémiotique, la sociocritique, dans le développement de la traductologie moderne. (F/A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,414,Histoire de la traduction,"
Préalable : FTRA 301 ou 304 ou 305 ou 306. Cours d’initiation à l’histoire de la traduction où sont traités les grands courants de la traduction depuis l’Antiquité classique. Sera également abordée la traduction dans certaines sociétés non occidentales. On procèdera par thèmes et par aires géographiques en mettant l’accent sur les époques clés de grands changements politiques et culturels. (F/A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,416,Informatique et traduction,"
Préalables : FTRA 201 ou 202, et connaissance du traitement de textes. Ce cours porte sur la langue de l’informatique, la théorie et les concepts fondamentaux qui s’y rapportent. Il comporte des exercices de traduction, et une initiation aux outils informatisés pour les traducteurs : Internet, bases de données, systèmes de traduction assistée, utilitaires. (F/A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,418,"Web, technologies, traduction : théories et critiques","
Préalable : FTRA 412 ou 414. Ce cours pose une réflexion théorique sur les pratiques contemporaines issues du contexte de la mondialisation par rapport aux technologies, au Web multilingue et à la traduction. Sont examinés les aspects et les enjeux culturels, sociaux, linguistiques, scientifiques, techniques, philosophiques, institutionnels, politiques et idéologiques. Le cours comporte des discussions hebdomadaires et un travail approfondi de recherche sur l’analyse des courants actuels des technologies et du Web en mettant l’accent sur la traduction et la communication mondiale.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,420,Stage de formation : de l’anglais au français,"
Préalables : 60 crédits en traduction et autorisation de la coordinatrice ou du coordinateur des stages. Le stage a pour but d’initier l’étudiante ou l’étudiant à l’activité professionnelle dans le domaine de la traduction de l’anglais au français et de lui faire connaître le monde du travail. (Le département fera tout son possible pour faciliter l’obtention d’un stage mais ne peut s’engager à trouver un stage pour toutes les candidates et tous les candidats.) (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,421,Stage de formation : du français à l’anglais,"
Préalables : 60 crédits en traduction et autorisation de la coordinatrice ou du coordinateur des stages. Le stage a pour but d’initier l’étudiante ou l’étudiant à l’activité professionnelle dans le domaine de la traduction du français à l’anglais et de lui faire connaître le monde du travail. (Le département fera tout son possible pour faciliter l’obtention d’un stage mais ne peut s’engager à trouver un stage pour toutes les candidates et tous les candidats.) (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,422,Stage de formation : de l’anglais au français I,"
Préalables : 60 crédits en traduction et autorisation de la coordinatrice ou du coordinateur des stages. Le stage a pour but d’initier l’étudiante ou l’étudiant à l’activité professionnelle dans le domaine de la traduction de l’anglais au français et de lui faire connaître le monde du travail. (Le département fera tout son possible pour faciliter l’obtention d’un stage mais ne peut s’engager à trouver un stage pour toutes les candidates et candidats.) (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,423,Stage de formation : du français à l’anglais I,"
Préalables : 60 crédits en traduction et autorisation de la coordinatrice ou du coordinateur des stages. Le stage a pour but d’initier l’étudiante ou l’étudiant à l’activité professionnelle dans le domaine de la traduction du français à l’anglais et de lui faire connaître le monde du travail. (Le département fera tout son possible pour faciliter l’obtention d’un stage mais ne peut s’engager à trouver un stage pour toutes les candidates et candidats.) (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,424,Stage de formation : de l’anglais au français II,"
Préalables : 60 crédits en traduction et autorisation de la coordinatrice ou du coordinateur des stages. Le stage a pour but d’initier l’étudiante ou l’étudiant à l’activité professionnelle dans le domaine de la traduction de l’anglais au français et de lui faire connaître le monde du travail. (Le département fera tout son possible pour faciliter l’obtention d’un stage mais ne peut s’engager à trouver un stage pour toutes les candidates et candidats.) (F)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,425,Stage de formation : du français à l’anglais II,"
Préalables : 60 crédits en traduction et autorisation de la coordinatrice ou du coordinateur des stages. Le stage a pour but d’initier l’étudiante ou l’étudiant à l’activité professionnelle dans le domaine de la traduction du français à l’anglais et de lui faire connaître le monde du travail. (Le département fera tout son possible pour faciliter l’obtention d’un stage mais ne peut s’engager à trouver un stage pour toutes les candidates et candidats.) (A)",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,438,Initiation au sous‐titrage,"
Préalable : FTRA 301 ou 305, 304 ou 306. Ce cours a pour but d’initier les étudiantes et étudiants à la traduction audiovisuelle, en particulier au sous‑titrage. Il comporte un volet théorique, avec lectures et analyses, ainsi qu’un volet pratique où sont traités les principes et les conventions du sous‑titrage, les aspects techniques et les genres cinématographiques. Sont aussi abordées la traduction de la voix hors‑champ et les techniques d’accessibilité tels le sous‑titrage pour malentendants et l’audiodescription.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,452,Traduction automatique (TA) et traduction assistée par ordinateur (TAO) ,"
Préalables : FTRA 416. Ce cours permet d’analyser les aspects morphologiques, lexicaux, syntaxiques et sémantiques des systèmes de traduction automatisée. L’étudiante et l’étudiant apprennent à appliquer les concepts analysés à un système commercialisé. Ils évaluent des traductions machine, font des exercices simples de programmation portant sur des problèmes linguistiques; ils appliquent des outils de gestion et de traduction au matériel à localiser à l’aide de logiciels de localisation, de logiciels de terminologie, et de mémoires de traduction.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,455,Gestion de projets ,"
Préalables : 12 crédits FTRA. Ce cours traite de la gestion des projets de traduction/localisation multilingues, depuis la rédaction de l’offre de services, jusqu’au contrôle de la qualité et la livraison, en passant par la résolution de problèmes et la gestion en situation de crise. Il comprend une partie théorique et des mises en situation. Les étudiantes et étudiants se familiarisent avec l’évaluation des ressources (humaines et matérielles) nécessaires pour exécuter le travail, l’élaboration d’échéanciers et le suivi d’un budget. Ils apprennent à gérer les ressources affectées aux projets afin de pouvoir respecter le mandat qui leur est confié.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,458,Pratique de la localisation ,"
Préalables : 12 crédits FTRA. L’étudiante et l’étudiant étudieront dans ce cours les stratégies de localisation et les processus de localisation : la localisation de logiciels et la localisation de sites web; les acteurs dans les projets de localisation; la situation et le travail du traducteur dans les projets de localisation; les types de fichiers à localiser : ressources, code source, fichiers d’aide, guides imprimés, matériel marketing; les types de logiciels localisés : logiciels système, logiciels de gestion, logiciels client, logiciels multimédia, logiciels web.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,492,Tutorat en traduction,"
Préalables : 12 crédits de traduction au niveau « 400 » et permission du département. Étude d’un sujet particulier dans le domaine de la traduction.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,498,Étude avancée d’un sujet particulier,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
FTRA,499,Étude avancée d’un sujet particulier,"
Les préalables de ces cours, ainsi que les sujets particuliers qui y sont étudiés, sont indiqués dans le ",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-110.html#Traduction
"FPST",201,Introduction to First Peoples Studies,"
This course introduces the guiding concepts central to First Peoples Studies at Concordia. These guiding concepts are often misunderstood by mainstream society. Themes include the Medicine Wheel as a structuring approach to course content and teaching/learning; worldviews; colonization and decolonization; First Peoples thought and knowledge; the diversity among First Peoples; and individual and community empowerment within First Peoples frames of reference. Principles and practices of dialogue and cross-cultural communication are introduced. A key process goal of the course is for students to explore, with increasing skill and knowledge, their own motivations, positioning, and goals in relation to pursuing First Peoples Studies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,202,Research Strategies in First Peoples Studies,"
This course introduces basic concepts, practices, and issues for study and research consistent with the goals of First Peoples Studies, including the historical relation of First Peoples to academic research; ethical considerations; the social construction of knowledge, the influence of First Peoples thought, knowledge, and ways of knowing on the development of relevant contemporary research; basic steps of designing, carrying out, and presenting research within several contemporary models, including participatory research; constructive relations of people of other cultures to researching in the area; qualitative and quantitative research methods, including asking research questions; and basic skills of interviewing, as well as treating, analyzing and presenting interview data, within qualitative research.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,203,First Peoples of Canada,"
This course provides an introductory overview of knowledge related to the eleven cultural groups of First Peoples in Canada. It explores theories of migration, geographic location, cultural and linguistic diversity, historical socio-economic and political systems as well as the relationships with the environment and traditional practices and beliefs. In-depth focus is placed on representative nations within each group.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,210,Haudenosaunee Peoples,"
This course traces the history of the Haudenosaunee (Iroquois) from the period of the founding of the Confederacy to the present. With particular focus on the Kanien’kehaka (Mohawk) of Quebec, it includes discussion on the culture, language, and structure of Haudenosaunee society, the formation of the Haudenosaunee Confederacy, traditional philosophies such as the Kaienerekowa (Great Law of Peace) and the Code of Handsome Lake, Kanonsesro:non (people who adhere to the ways of the Longhouse), symbolism, as well as contemporary issues, including the impact of Euro-Canadian government policies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,211,Algonquian Peoples,"
This course explores the specific cultures of the Algonquian peoples of Canada with an emphasis on the peoples of Quebec (the Abenaki, the Algonquin, the Attikamek, the Cree, the Innu, the Malecite, the Mik’maq, and the Naskapi) and in particular the Eeyouch (the Cree Nations). From a historical perspective and using a sociological approach, this course examines social and political structures, gender-defined roles, relationship with the environment, as well as spirituality and language. This course also examines changing roles and structures influenced by colonization, including the imposition of federal policies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,212,Inuit Peoples,"
This course explores the specific cultures of the Inuit peoples in Canada with a particular emphasis on the Inuit people of Nunavik (Northern Quebec). The course examines social and political structures, gender-defined roles, the Arctic way of life, the Inuit language and its dialects, as well as the spiritual beliefs of the Inuit. This course also examines changing roles and structures influenced by colonization, including the imposition of federal policies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,297,Proseminar 1: Indigenous Ways of Knowing,"
Prerequisite: Registration in the program and permission of the School. This course examines how traditional knowledge continues to maintain relevance in the modern world. Students learn, both personally and professionally, how to work with, incorporate, and record indigenous knowledge.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,298,Selected Topics in First Peoples Studies,"
Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,301,The Indian Act,"
Prerequisite: FPST 201, 202. This course focuses on the Indian Act, with an emphasis on its impact on the First Peoples of Quebec. This includes discussion of the events leading up to its imposition, its implications for First Peoples cultures and societies, as well as related policies and other instruments of assimilation and colonization. Issues of accommodation and resistance are discussed. Effects of proposed changes to the Indian Act are analyzed and alternative solutions are explored.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,302,First Peoples and Education,"
Prerequisite: FPST 201, 202. This course traces the history of the education of the First Peoples. It explores current issues in education, including educational approaches defined and implemented by First Peoples. Topics covered include traditional ways of learning and teaching. The issue of colonization, including early attempts at religious and linguistic conversion, as well as Canada’s residential school system and its continuing legacy, are discussed in depth.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,303,First Peoples and Health,"
Prerequisite: FPST 201, 202. This course addresses First Peoples wellness philosophies and healing approaches in dealing with contemporary health problems. It draws significantly on historical perspectives of First Peoples mental, physical, spiritual, and emotional health issues, including pre-contact health and environments, the introduction of alcohol and viral disease, as well as the emergence of lifestyle-related diseases. Some of the current health issues to be explored include structural inequalities, institutional mistreatment, addictions, diabetes, HIV/AIDS, and mental health.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,306,Contemporary First Peoples Art ,"
Prerequisite: FPST 201, 202. This course provides an in-depth examination of various artist traditions among First Peoples. Beginning in the post-World War II era, topics covered include historical and contemporary trends and influences in artistic production, biopics of prominent artists, and issues surrounding museum collection and arts patronage by settlers/non-autochtons. The lived experiences and realities of First Peoples will inform all topics examined in the course.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
